0.69191
-0.090366
1.5087
1.2583
1.358
1.8734
2.2485
0.40694
1.1165
0.73704
1.9048
1.2362
2.0681
1.4447
0.37344
0.32995
0.98414
0.89761
1.0881
0.4816
1.4557
-0.12831
0.046729
0.8646
0.87855
1.2045
1.2126
1.6068
-0.39831
