bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-111_ses-01_task-movie_bold	0.012084000000000001	0.015234124611111111	0	23.9382320921229	1.2209998366480446	1.0789440812290496	0.43338546582558934	223679.6875	0.2325012743002735	54	30.0	2.604133015873016	2.5624766666666665	2.9621566666666665	2.2877657142857144	0.0120354	0.0025023838970810175	0.0121108153834939	180	80	80	32	5.489320515474213	2.0	3.0	3.0	3.5	2	60.434250336553724	2.5927414894104004	27.27448844909668	2.766857385635376	130809.0	0.4278284847736359	141.8614593505857	81.28041076660156	3.1081683186288913	202.94493103027344	1349.5828857421875	1367.123046875	36499.0	915.3886535644531	1696.3578369140625	249.04800415039062	45.423641204833984
sub-112_ses-01_task-movie_bold	0.0006466666666666667	0.0039056871666666667	0	18.429243231620116	1.1976968220111723	0.9780615896648047	0.450864599377277	178092.90625	0.1482918589064148	20	11.11111111111111	2.715904761904762	2.6535033333333335	3.1035166666666663	2.390694285714286	0.0260005	-0.0037140194326639175	0.020088227465748787	180	80	80	32	5.327589075888159	2.0	3.0	3.0	3.5	0	65.82173527047175	2.7521026134490967	29.439353942871094	2.7115917205810547	128231.0	0.3916741907596588	156.01348876953125	86.70083618164062	3.236960093502401	181.66329956054688	1195.89794921875	1203.448974609375	39052.0	832.7491485595704	1522.4211730957031	225.8870849609375	87.28842163085938
sub-113_ses-01_task-movie_bold	0.0029040555555555556	0.006268993111111111	0	18.970590170502803	1.1748818529050282	0.9797745070949724	0.43104307798289565	236340.09375	0.1120516131568614	16	8.88888888888889	2.536577142857143	2.5161933333333333	2.820066666666667	2.273471428571429	0.0819997	-0.008272642269730568	0.01006673090159893	180	80	80	32	4.720881553047763	2.0	3.0	3.0	3.5	0	64.89925527087773	2.21252179145813	24.778606414794922	2.3901517391204834	130543.0	0.2879483878612519	139.35134887695307	77.3204574584961	1.5506062826662808	222.87310791015625	1212.46826171875	1208.859130859375	36898.0	805.7284393310548	1620.9435180664063	256.06292724609375	65.33211517333984
sub-114_ses-01_task-movie_bold	0.0033610555555555564	0.002747709388888889	0	18.229479773575424	1.382505677821229	1.0765399455307263	0.38805745334482467	335574.53125	0.06277631634866937	6	3.3333333333333335	2.854915598627191	2.9233402323262085	3.14794	2.493466563555365	0.0233844	-0.00586695596575737	0.00960263330489397	180	80	80	32	4.663009557111612	2.0	2.999999761581421	3.0	3.4999988079071045	6	168.07624973097398	1.8409180641174316	18.413286209106445	1.9200464487075806	137450.0	0.08891877345740799	92.21498985290526	70.71715545654297	2.2872183875082888	195.14028930664062	1179.388427734375	1175.490478515625	30775.0	772.8364562988281	1577.8957763671874	252.0842742919922	101.29369354248047
sub-115_ses-01_task-movie_bold	0.006025888888888889	0.003715894388888889	0	15.933493427932959	1.223038763072626	1.0314772444134082	0.41881542614124817	312965.125	0.09261956607639797	18	10.0	2.4744101587301586	2.5062166666666665	2.7353166666666664	2.181697142857143	0.023495	-0.0028805690817534924	0.00672170938923955	180	80	80	32	4.532181067246553	2.0	3.0	3.0	3.5	0	136.00904522630125	2.131871223449707	17.069915771484375	2.250209331512451	130344.0	0.11760379709303385	90.80047683715813	63.018798828125	1.77440585926779	260.3373107910156	1337.7376708984375	1332.26416015625	37007.0	887.3795959472657	1799.479260253906	293.9525451660156	81.66624450683594
sub-116_ses-01_task-movie_bold	0.0009629444444444445	0.002986969944444444	0	12.518114308435749	1.1361456641340775	0.9787301835754189	0.4068461379009388	333113.90625	0.04625961987030416	0	0.0	2.711693492063492	2.7053933333333333	3.06007	2.3696171428571424	0.0281506	-0.007436168380081654	0.006682358682155609	180	80	80	32	4.783187550884808	2.0	3.0	3.0	3.5	0	157.63101060450117	1.7377840280532837	12.662859916687012	1.8657408952713013	131745.0	0.015031739883124829	60.24746017456043	49.867347717285156	2.0682028153654803	195.48849487304688	1133.763671875	1136.7021484375	35419.0	743.8980834960938	1501.0944702148438	237.6419677734375	99.61275482177734
sub-117_ses-01_task-movie_bold	0.0014608888888888887	0.0036209359444444446	0	14.788099384692734	1.2107371697206704	0.9961709835754196	0.41916077847774746	338518.625	0.07528897500073635	2	1.1111111111111112	2.5992295962505665	2.5290260612513253	2.86449701321466	2.4041657142857145	0.0318778	-0.0033168119844049215	0.011337577365338802	180	80	80	32	5.240147042184308	2.0	3.0029425621032715	3.0029425621032715	3.5	0	87.1053462620291	1.8051478862762451	17.790950775146484	2.055091381072998	133423.0	0.17303932458162308	106.42172393798822	58.3463134765625	2.842754665627247	202.19052124023438	1237.9049072265625	1241.403564453125	36172.0	877.9996307373046	1582.7677978515624	236.89915466308594	97.65007019042969
sub-118_ses-01_task-movie_bold	0.0007133888888888891	0.0032907745555555558	0	15.21697409849161	1.1364204819553068	0.9756698126256977	0.38709051973694825	306063.34375	0.11028518805590068	3	1.6666666666666667	2.6236431746031745	2.6538066666666666	2.9718	2.245322857142857	0.0166512	-0.006046580150723457	0.009130201302468777	180	80	80	32	4.854291150485078	2.0	3.0	3.0	3.5	0	197.41091851440058	2.3437440395355225	16.42255401611328	2.423969268798828	136444.0	0.06964307315647605	80.03272094726562	60.762454986572266	2.4519755526176787	243.89892578125	1410.4537353515625	1419.0703125	31251.0	919.0985717773438	1842.0944213867188	292.3284912109375	86.36275482177734
sub-119_ses-01_task-movie_bold	0.0008786666666666668	0.0026655938888888887	0	18.66839583614524	1.2258995788826814	0.9884875462011172	0.4105451882942821	196445.359375	0.11853497832171818	10	5.555555555555555	2.5809897056072284	2.526613333333333	2.9115668980572145	2.304788885431138	0.0276623	-0.011674432083964348	0.014789794571697712	180	80	80	32	4.849374386956323	2.0	3.0	2.999999761581421	3.499999523162842	0	101.03139798492904	2.418302059173584	18.788848876953125	2.5139427185058594	133620.0	0.24235147163271908	99.53902397155758	59.244998931884766	2.3829445410518595	203.94775390625	1175.2410888671875	1167.3797607421875	34251.0	811.3974304199219	1558.5798950195312	240.72439575195312	92.88882446289062
sub-120_ses-01_task-movie_bold	0.0010696666666666667	0.0023291621111111113	0	15.305284415307272	1.141834458435755	0.9915656394413408	0.38332525732967143	266891.5	0.09582127777644957	4	2.2222222222222223	2.686717142857143	2.6304166666666666	3.0142633333333335	2.4154714285714287	0.0304387	-0.010117747820913792	0.014130721800029278	180	80	80	32	4.598099404046955	2.0	3.0	3.0	3.5	0	47.504986669905584	1.9467744827270508	15.771172523498535	2.180569648742676	137704.0	0.11009875126183036	87.09705009460436	49.16699981689453	2.0362285407276124	214.19015502929688	1204.2320556640625	1198.5400390625	30516.0	790.8392333984375	1617.8446960449219	260.6556091308594	96.74034881591797
sub-121_ses-01_task-movie_bold	0.0021628333333333334	0.007271849055555557	0	15.822943916536309	1.085985773743017	0.9606521162011176	0.4157174008577277	248815.984375	0.09175529776563457	6	3.3333333333333335	2.716797301587301	2.71515	3.0527533333333334	2.3824885714285715	0.0414845	0.0030601471662521362	0.010715795680880547	180	80	80	32	4.939720099735853	2.0	3.0	3.0	3.5	0	37.032928773675	2.494479179382324	32.808311462402344	2.622908353805542	134583.0	0.23612876385450363	200.4860275268554	98.96575164794922	3.074907843936667	212.01275634765625	1356.352294921875	1370.510009765625	33206.0	857.4051666259766	1751.8690795898438	277.4427185058594	63.375144958496094
sub-122_ses-01_task-movie_bold	0.007030388888888888	0.010690460888888888	0	19.947469668882675	1.029048510726257	0.9081274409497206	0.4041524867225006	302329.96875	0.22886147409096932	57	31.666666666666668	2.5931207936507934	2.60307	2.8226866666666663	2.353605714285714	0.0408389	0.001067301374860108	0.010312129743397236	180	80	80	32	4.971398443381463	2.0	3.0	3.0	3.5	1	182.33299138612787	2.346418857574463	17.95335578918457	2.4032070636749268	133777.0	0.16493070721626282	87.4765899658203	66.49928283691406	2.309804906870192	235.0386962890625	1398.1202392578125	1392.188232421875	34420.0	966.5406311035156	1833.3603088378907	280.0354919433594	55.182987213134766
sub-123_ses-01_task-movie_bold	0.0011065555555555555	0.004125175833333333	0	14.517579574189945	1.085129632569832	1.057701255977653	0.40727106816757536	357502.9375	0.06105902075043115	0	0.0	2.6524485714285713	2.6662733333333333	2.9539666666666666	2.337105714285714	0.0303744	-0.0038974641356617212	0.015150320716202259	180	80	80	32	4.383903836248922	2.0	3.0	3.0	3.5	0	83.73593483249486	1.9683271646499634	16.514667510986328	2.0778324604034424	132449.0	0.14706715643405915	83.24926757812494	56.9930534362793	1.6963513817997722	254.93392944335938	1326.885986328125	1311.056640625	35349.0	883.0732055664063	1831.9134033203125	299.0572204589844	77.49919891357422
sub-124_ses-01_task-movie_bold	0.005915833333333334	0.0072012787222222215	0	15.475804685474868	0.9701919350837986	0.8552910318435758	0.4037467451474437	342419.3125	0.09244429945676276	10	5.555555555555555	2.6287310214479063	2.6071902072008615	2.87664	2.4023628571428572	0.0132271	-0.002538983477279544	0.014478093013167381	180	80	80	32	4.430921851883681	2.0	2.999999761581421	3.0	3.5	0	135.2261201518364	1.998403549194336	15.86335563659668	1.947418212890625	133798.0	0.09733599051833154	81.84302597045894	57.556365966796875	1.7888834149389705	223.66128540039062	1204.453369140625	1189.4708251953125	34478.0	793.5814453125	1648.8062561035156	268.4438171386719	61.57121276855469
sub-125_ses-01_task-movie_bold	0.005207444444444444	0.004777079	0	18.61028172581006	1.323113188938548	1.2328259785474853	0.4085859126041617	288485.75	0.07206460033397276	4	2.2222222222222223	2.649607007560652	2.618728629978847	3.0198981069888235	2.3101942857142856	0.0288184	-0.006489080842584372	0.012497554533183575	180	80	80	32	4.751847949273025	2.0	3.0012502670288086	3.0012502670288086	3.5	4	206.81396411730688	1.6791844367980957	12.558045387268066	2.0655019283294678	132213.0	0.13417772054672242	63.082795715331926	47.786529541015625	2.4343882217929407	199.13427734375	1176.9656982421875	1168.358154296875	35482.0	803.4108917236329	1558.7088134765622	245.8710174560547	78.50184631347656
sub-126_ses-01_task-movie_bold	0.0019829444444444447	0.004858985944444444	0	19.517145886703915	1.234896259664805	0.999908374860335	0.4139291912502416	316119.21875	0.1732750041622009	54	30.0	2.5524815873015876	2.574806666666667	2.8649066666666667	2.2177314285714287	0.0298428	-0.003608864499256015	0.006891512777656317	180	80	80	32	4.909071019219622	2.0	3.0	3.0	3.5	2	101.36792078143417	1.9925380945205688	13.399678230285645	2.107097864151001	130425.0	0.12829695045948028	70.49811706542923	45.34456253051758	2.586899366575448	205.3465576171875	1242.484130859375	1245.56005859375	36644.0	839.3210296630859	1623.9568725585937	253.72276306152344	78.11564636230469
sub-127_ses-01_task-movie_bold	0.0007674444444444445	0.003882511888888889	0	19.846211236312858	1.2074649995530735	0.9709351316201117	0.4054412610056994	260962.953125	0.18160608442362114	60	33.333333333333336	2.6102138095238097	2.6132566666666666	2.9250333333333334	2.2923514285714286	0.0256544	-0.0038770895916968584	0.014464792795479298	180	80	80	32	4.667639037982188	2.0	3.0	3.0	3.5	0	120.94182768242821	2.483218193054199	18.789628982543945	2.5051627159118652	134094.0	0.25058698505163196	92.12873802185054	62.53231430053711	2.5241546234761785	229.22348022460938	1340.461669921875	1343.06103515625	34098.0	867.1215972900391	1775.8135803222658	287.734619140625	78.9512939453125
sub-128_ses-01_task-movie_bold	0.009205999999999999	0.007132786777777777	0	24.777164565865917	1.3369492808379897	1.048878490670391	0.4401280632631408	182030.59375	0.18555523745482053	53	29.444444444444443	2.5025485714285716	2.462546666666667	2.8365733333333334	2.2085257142857144	0.0150024	-0.0012008168268948793	0.011672086082398891	180	80	80	32	4.907803992784777	2.0	3.0	3.0	3.5	11	75.28345523340512	2.663594961166382	20.920801162719727	2.8768656253814697	127821.0	0.39654576778411865	105.25916290283203	59.70714569091797	2.9254930923185247	217.09915161132812	1284.4197998046875	1288.370849609375	39555.0	876.6652526855469	1674.889074707031	262.51141357421875	63.425865173339844
sub-129_ses-01_task-movie_bold	0.0017051111111111112	0.003334764	0	17.847864774469265	1.1928828120670385	0.9821914140223467	0.4752096232239073	225389.328125	0.10043715000589903	4	2.2222222222222223	2.51642126984127	2.4984633333333335	2.798443333333333	2.252357142857143	0.0334375	-0.01645672507584095	0.03370019793510437	180	80	80	32	4.4461769989534785	2.0	3.0	3.0	3.5	0	36.012601403104135	2.2441704273223877	34.688697814941406	2.252779006958008	122592.0	0.3038551449775696	217.85869445800773	95.750732421875	1.4271234367907617	226.33103942871094	1145.3623046875	1136.794677734375	43495.0	747.4310180664063	1554.5713378906248	255.6761932373047	79.8136978149414
