bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-224_task-movie_bold	0.002845485714285715	0.018006698228571427	0	37.503550683045994	1.149346917528736	0.9926648441954015	0.5758610983479027	1058.9296875	0.10313684330918275	18	10.285714285714286	2.254014444444444	2.073323333333333	2.477376666666667	2.211343333333333	0.0088196	0.011138463392853737	0.03304142877459526	175	70	70	37	5.151034246207907	2.0	3.0	3.0	3.0	0	19.011113597273667	8.950681686401367	32.08775329589844	13.717143058776855	97784.0	5.468571186065674	140.42685928344716	50.383113861083984	3.2837504030908127	75.18061828613281	465.1712646484375	467.16571044921875	46343.0	322.90514831542964	594.0359802246095	90.69259643554688	37.43344497680664
sub-225_task-movie_bold	0.0006351428571428571	0.008240657942857143	0	31.185299127931014	1.1180275970114946	1.0017344777011492	0.5421877570773841	1658.0452880859375	0.09432031973756312	0	0.0	2.21014315971882	1.9855	2.4603533333333334	2.184576145823126	0.00440561	-0.003696484724059701	0.029027441516518593	175	70	70	37	5.0653190694866765	2.0	3.0	3.0	3.0000007152557373	0	84.39272818408638	6.87080192565918	20.76897430419922	12.577142715454102	99205.0	5.0685715675354	62.883429718017446	30.633403778076172	2.8121235612881357	85.32166290283203	538.44482421875	535.21142578125	46029.0	386.45599365234375	706.9634277343748	105.6607894897461	50.601898193359375
sub-226_task-movie_bold	0.0023142285714285713	0.0121056888	0	29.65403481183909	1.1062124141954022	1.0160560095402296	0.5198072760609312	1793.265380859375	0.07276234307691852	3	1.7142857142857142	2.1975880647358443	2.07018	2.356123333333333	2.1664608608742	0.0155806	0.0034648431465029716	0.010213015601038933	175	70	70	37	5.321893558829299	2.0	3.0	3.0	2.9999988079071045	0	97.16841382968678	4.540998935699463	15.975809097290039	10.114285469055176	102904.0	5.4571428298950195	38.30771369934077	25.18484878540039	2.8512326314361216	72.9185791015625	445.8348083496094	442.6000061035156	42471.0	329.9485626220703	574.797119140625	83.16490936279297	43.564056396484375
sub-227_task-movie_bold	0.0016474285714285714	0.012737696857142856	0	30.73170040408044	1.0691969091379308	1.0164745018965524	0.5575841759174959	1497.8013916015625	0.1039004301717914	9	5.142857142857143	2.2552005225813154	2.09621	2.4775266666666664	2.1918649010772793	0.0061461	0.016205353662371635	0.019994141533970833	175	70	70	37	5.228691212459126	2.0	3.0	3.0	2.999997854232788	2	35.8341599704002	6.8877458572387695	22.899200439453125	11.474285125732422	96763.0	4.491428375244141	78.50228195190427	37.778770446777344	3.841522349570278	69.13162231445312	456.9021911621094	459.1999816894531	47515.0	315.22685546875	579.7988647460936	87.82219696044922	42.47700500488281
sub-228_task-movie_bold	0.0009662285714285714	0.013849793142857142	0	33.55064500609196	1.1264180527011498	0.9932775527011495	0.5452169574844468	1896.04296875	0.13270304621181153	21	12.0	2.2543321049778737	2.0389266666666668	2.511156666666667	2.2129129816002875	0.00954685	-0.0018412874778732657	0.03082560934126377	175	70	70	37	5.492130112533902	2.0	3.0	3.0	3.000000476837158	0	52.24871449328266	6.04901647567749	20.178264617919922	11.268570899963379	97505.0	4.6914286613464355	61.55085830688482	32.96476745605469	3.453220620543429	77.35796356201172	511.68194580078125	510.3542785644531	46858.0	383.68800811767574	656.3537170410157	92.92366027832031	44.0128059387207
sub-229_task-movie_bold	0.0009820571428571427	0.01744860514285714	0	29.16012307988507	1.0248836096551723	0.9742101323563218	0.5529008891687525	1203.06982421875	0.06840284041616693	1	0.5714285714285714	2.271549355555937	2.1024933333333333	2.510143333333333	2.2020114000011444	0.00461633	0.0026593036018311977	0.023870056495070457	175	70	70	37	5.612121483795578	2.0	3.0	3.0	2.999998092651367	0	38.77256288038514	8.878668785095215	21.370595932006836	12.977142333984375	97591.0	4.805714130401611	56.94285583496094	30.587303161621094	3.5323795878325566	72.30016326904297	475.98138427734375	476.9028625488281	46383.0	355.0011413574219	598.9194152832031	84.97637176513672	39.57670211791992
sub-230_task-movie_bold	0.001316057142857143	0.0099578744	0	24.37274244419539	1.0615741181609197	1.010207301781609	0.49940593073338624	1824.7947998046875	0.0636668882830054	2	1.1428571428571428	2.1865367188982847	1.9882266666666668	2.390363143364339	2.181020346663848	0.0194119	-0.008084578439593315	0.02172675170004368	175	70	70	37	5.49026089467856	2.0	3.0	3.000000238418579	2.999999523162842	0	125.40884451726288	5.091679096221924	18.380496978759766	11.65142822265625	108112.0	5.920000076293945	47.6971435546875	30.011655807495117	3.3833753401403044	79.3658676147461	516.9925537109375	516.4913940429688	38192.0	380.2011322021484	656.297119140625	94.0728759765625	51.7025146484375
sub-231_task-movie_bold	0.0009784571428571428	0.021969493714285714	0	32.57604611086208	1.1259925122988503	0.9698634133908045	0.5875952187735102	1473.8109130859375	0.0808684633674087	5	2.857142857142857	2.2146210539658027	2.0574	2.4293	2.157163161897408	0.00640962	0.006760882679373026	0.03328806906938553	175	70	70	37	5.686085224769602	2.0	3.0	3.0	3.000000238418579	0	27.819902853395547	7.557035446166992	26.614274978637695	12.531428337097168	91030.0	5.365714073181152	97.19171104431155	43.90864181518555	4.827976367290233	66.81877136230469	497.22186279296875	498.739990234375	52602.0	366.897412109375	621.297119140625	87.71153259277344	40.02252197265625
sub-232_task-movie_bold	0.0007043678160919539	0.011021635	1	27.6915521016763	1.102483678381503	0.9845275356069372	0.5158917195011806	1868.536376953125	0.07102875956015547	3	1.7241379310344827	2.2699455555555557	2.04219	2.5342366666666667	2.23341	0.00691851	0.0018796728691086173	0.01701495237648487	174	70	70	37	5.179301807284961	2.0	3.0	3.0	3.0	0	84.50396462488156	6.134905815124512	19.120861053466797	12.137930870056152	103195.0	5.304597854614258	51.534481048583984	28.058195114135742	3.4244264710076235	87.22644805908203	544.917724609375	549.0804443359375	41812.0	373.7755813598633	695.981607055664	106.01310729980469	48.07319641113281
sub-233_task-movie_bold	0.0013649142857142856	0.012043980571428576	0	28.906132982931034	1.0943921924137932	1.007866581436782	0.5684971963093662	1283.898193359375	0.0712430242366013	2	1.1428571428571428	2.2847594205158264	2.1006335002766847	2.5076933333333336	2.2459514279374617	0.00667867	0.0020733410492539406	0.0339331291615963	175	70	70	37	5.598829644811929	2.0	2.999999761581421	3.0	2.999998092651367	0	33.400476227445324	9.59031867980957	30.0802059173584	15.177143096923828	94966.0	5.599999904632568	116.42857360839844	47.288330078125	4.241228526335922	83.60183715820312	563.8601684570312	566.6857299804688	48821.0	415.91998291015625	706.337158203125	101.21399688720703	45.709712982177734
sub-234_task-movie_bold	0.0010181714285714286	0.012202889657142857	0	34.602024889942534	1.1422305449425285	1.007328505689655	0.5206186208257976	1631.3460693359375	0.09617951496661854	5	2.857142857142857	2.2299632764221164	2.1483264959330164	2.3360566666666664	2.205506666666667	0.00687434	0.015699315816164017	0.014444739557802677	175	70	70	37	5.411079163524605	2.0	3.000000238418579	3.0	3.0	0	60.20256991568615	5.244175910949707	18.511388778686523	10.445713996887207	105106.0	5.114285469055176	54.3700008392334	30.47501564025879	3.6658942734315607	68.67410278320312	437.3947448730469	438.3828430175781	40413.0	319.3280029296875	555.1760131835938	81.01478576660156	43.147850036621094
sub-235_task-movie_bold	0.0010232571428571429	0.00817706554285714	0	33.10678427235632	1.2221512674712645	1.0115446806321837	0.5274494400406544	1753.4127197265625	0.08824292297696552	1	0.5714285714285714	2.146917777777778	1.98253	2.3028766666666667	2.1553466666666665	0.00917514	-0.00010346218914492056	0.021559234708547592	175	70	70	37	5.3364478229012455	2.0	3.0	3.0	3.0	0	67.737053372713	6.294705390930176	20.264049530029297	12.177143096923828	101465.0	5.497142791748047	54.52571487426758	31.373149871826172	2.4227583025722215	95.64051055908203	533.1929321289062	533.5028686523438	43573.0	393.5897033691406	682.63427734375	99.97225952148438	50.67937469482422
