0.22055
0.023147
-0.044562
0.1794
0.18044
0.096019
-0.13307
-0.28863
0.11868
0.28634
0.2316
-0.045907
0.29457
0.1596
0.60227
0.48348
0.063603
0.81839
0.080544
0.12275
-0.10975
0.56877
