0.073666
-0.081273
0.50004
0.78141
0.42071
0.69786
0.50829
0.24161
0.73412
0.5524
0.14176
0.33532
0.72534
-0.31562
0.54166
0.20407
0.629
0.37596
0.3504
0.42129
0.64948
-0.33494
0.0061824
-0.24007
0.40098
0.32145
0.67562
0.65474
-0.17811
