bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-101_ses-01_echo-1_T1w	0.29520814685750624	4.37089897401379	0.7516157123749156	1129.812744140625	4.243333333333333	3.77286	4.172	4.78514	0.2133638696756838	0.4272346350480527	0.35940149527626347	0.9114671349525452	0.2855054438114165	0.0	0.00307152765653482	24.631436601661694	12.966279326658483	18.609669651241713	240	240	175	2.0716350718734162	9.074887494905987	10.657884214785895	20.827130077578282	15.915962796506292	34.41470211031734	35.030901493200425	54.762039572777645	1.0	1.0	1.0	3.3808573889173292	11.963471412658691	13.025350570678711	8.805267333984375	186159.0	0.0	34.94833145141602	11.203658103942871	5.075707907561979	139.8568115234375	259.15838623046875	290.64202880859375	9326.0	34.60773849487305	445.6354293823242	140.28843688964844	0.3481351303636191	67.09779357910156	632.0584106445312	628.4482421875	19870.0	524.9342590332031	751.8836853027344	69.2496109008789	1.0830021961019112	42.590789794921875	997.6148071289062	1000.0117797851562	169977.0	914.1958496093749	1071.4093505859375	48.01472091674805	0.21888665854930878	0.5211958289146423	0.5789521932601929	0.7208805852093262
sub-101_ses-01_echo-2_T1w	0.31024024745439227	4.1629820479608615	0.7617255648538827	1350.8748779296875	4.170436666666666	3.72626	4.09018	4.69487	0.21690028534398528	0.41805244520917006	0.3650472694468446	0.9105286598205566	0.26830364465713497	0.0	0.0012101514026735154	24.96728186032563	13.350488559892328	18.832469687732846	240	240	175	2.29260809195636	9.107375480506485	10.727711192109359	20.783150003865227	16.03241415395548	34.00819768350269	34.340612867251366	52.981226764295926	1.0	1.0	1.0	3.0807021409938047	12.365470886230469	12.641100883483887	8.988073348999023	184926.0	0.0	34.017550468444824	10.839542388916016	-0.02395260020115675	121.27738952636719	273.1658935546875	302.6062316894531	7543.0	41.73778266906738	458.1661376953125	131.98338317871094	0.43272691357716875	67.73362731933594	644.5877685546875	641.8928833007812	16358.0	535.3276977539062	767.0409118652344	70.47840118408203	1.0052371576848813	43.366294860839844	997.6959228515625	1000.002197265625	167654.0	914.3095153808595	1071.4358520507812	48.11586380004883	0.20814751088619232	0.5078729391098022	0.577527642250061	0.781339791107775
sub-101_ses-01_echo-3_T1w	0.34173975787601435	3.7441739786577766	0.7593105860784971	1175.749755859375	4.116466666666667	3.65501	4.02913	4.66526	0.21064532048070117	0.41977707789250834	0.3695776016267905	0.8260819911956787	0.2603607714176177	0.0	0.0013078760109809795	25.681106014467616	13.400952226589409	18.601965857720675	240	240	175	2.017303007507798	8.699091400428616	10.17484837718748	19.808150723626028	15.734723324520626	33.52703619584863	33.418569930072465	50.99395026984815	1.0	1.0	1.0	2.415757022121486	12.847721099853516	12.278814315795898	9.152214050292969	183358.0	0.0	30.972129440307615	10.424760818481445	11.274270911663063	133.2332763671875	278.21697998046875	308.5698547363281	7392.0	37.02432365417481	471.6694686889648	152.95123291015625	0.5228318656569746	71.88141632080078	662.005859375	657.4906005859375	15992.0	547.7675903320312	795.9330352783202	75.57916259765625	1.0627639249983396	45.17792510986328	997.6981811523438	1000.030029296875	167531.0	910.362548828125	1075.1336059570312	50.485633850097656	0.2071247547864914	0.5071136355400085	0.5754244327545166	0.7505932819298977
sub-101_ses-01_echo-4_T1w	0.3361350965830152	3.766421974811717	0.7301466157380552	851.6884765625	4.08278	3.59922	3.9929	4.65622	0.21046879943930513	0.41679532935720826	0.37273587120348667	0.9784765839576721	0.28377847075462337	0.0	0.0011621312895579872	25.907706901377786	13.542869347570345	18.46415971658425	240	240	175	1.906387300402959	8.990375647110982	10.357392873235193	20.175415672191644	13.820423989927404	32.883297884636505	32.10584548733951	49.61381458745462	1.0	1.0	1.0	2.9718741373578252	13.204858779907227	13.064815521240234	9.405878067016602	195375.0	0.0	34.99536094665526	11.169454574584961	20.51130522406278	159.25804138183594	258.98602294921875	278.56298828125	7662.0	43.950659370422365	458.6923004150391	146.11134338378906	0.6273719292113329	68.87408447265625	667.4550170898438	662.792236328125	14516.0	553.6371459960938	797.3946685791016	73.71987915039062	1.023403069591315	44.476890563964844	998.8583374023438	1000.0107421875	167929.0	915.2728271484375	1077.036376953125	49.56565856933594	0.21342487633228302	0.508158802986145	0.577391505241394	0.7007452229571411
sub-101_ses-01_echo-5_T1w	0.3585747632041294	3.6199002371581566	0.7182194611848686	815.0081176757812	3.9194833333333334	3.44023	3.80283	4.51539	0.20224780422210786	0.4159004824960182	0.38185171328187395	1.039675235748291	0.3016430377960203	0.0	0.002447479101552017	27.21642910217224	13.726702096323862	18.237152428444368	240	240	175	1.718600933940114	9.066558406173215	9.997233361050407	19.20654074303789	13.948079738182868	32.462527626048995	31.62971770374037	48.47854574698924	1.0	1.0	1.0	4.220185199284422	13.514078140258789	14.40953540802002	10.251058578491211	217518.0	0.0	39.875163078308105	12.81579303741455	24.585008975550448	157.70054626464844	273.7027893066406	287.7193908691406	6391.0	47.18926429748535	472.0684356689453	167.40179443359375	0.44795642336816455	70.64399719238281	671.6986083984375	669.63330078125	13128.0	555.5406646728516	797.6339813232422	73.85468292236328	0.8329198709600232	47.820709228515625	998.9987182617188	1000.0098876953125	167774.0	911.893359375	1081.7833984375	52.065956115722656	0.21071070432662964	0.500923216342926	0.5710575580596924	0.6658380849873025
sub-102_ses-01_echo-1_T1w	0.2818046326573725	4.54207592335173	0.7407787785601353	3716.02880859375	4.825723333333333	4.22487	4.51766	5.73464	0.2563256570413567	0.39358859060780355	0.3500857523508398	0.855638861656189	0.23951815366744977	0.0	0.005924262607253826	24.933742077260586	15.534152274994293	21.881545587358573	240	240	175	2.9597140858083324	10.36352343350646	11.532191499479703	21.27333697912432	18.425080911574753	35.27855292659116	36.192654052003164	54.874328317843585	1.0	1.0	1.0	1.2367275676841292	11.938972473144531	13.386966705322266	8.324053764343262	303323.0	0.0	33.18489990234374	11.112767219543457	-0.20930014171808287	106.84278106689453	315.5980224609375	335.7721252441406	20369.0	97.3061477661133	473.449609375	113.4447021484375	0.4889062817627505	58.424156188964844	647.3754272460938	642.90380859375	21647.0	552.9433227539063	758.16142578125	62.03382110595703	0.8638738779561712	42.2100944519043	997.9315185546875	1000.01025390625	155130.0	916.0163482666015	1071.23818359375	47.007530212402344	0.22042937576770782	0.49684807658195496	0.5797991752624512	0.7681067770166585
sub-102_ses-01_echo-2_T1w	0.3070177577199037	4.171972562681298	0.7470885625693923	2281.2392578125	4.691706666666667	4.12002	4.39029	5.56481	0.26086024247456596	0.38513771535879615	0.35400204216663794	0.8842092752456665	0.24785517454147332	0.0	0.0048758138707618226	25.39268273481961	16.141134080380354	22.22515302049144	240	240	175	3.0264565430320363	10.349540101757702	11.352407910414241	20.681227086452985	18.050222176380924	34.49120375730689	34.88012943057203	52.09896235802829	1.0	1.0	1.0	1.0375360207561855	12.574957847595215	14.015814781188965	8.779296875	305245.0	0.0	34.719486999511716	11.526704788208008	-0.21012821640026358	110.74967956542969	328.5447692871094	346.4634094238281	17971.0	109.15398025512695	488.0508117675781	114.47505187988281	0.492013569596883	60.48019790649414	666.6902465820312	662.0383911132812	18999.0	568.7861328125	780.8651733398438	63.96622085571289	0.9001043008451957	43.282772064208984	997.672119140625	1000.0089721679688	152711.0	912.8288269042969	1072.537841796875	48.35330581665039	0.21859110891819	0.4862484335899353	0.5805014371871948	0.7904554018478332
sub-102_ses-01_echo-3_T1w	0.33600408841743173	3.7352364893632672	0.7526932418962549	3404.01220703125	4.627806666666667	4.04286	4.31675	5.52381	0.249500375523177	0.38968065684274394	0.36081896763407906	0.8486822247505188	0.26948242187500004	0.0	0.006594153016385636	26.449312692057482	16.130475346742212	21.877145371063772	240	240	175	2.873970047311935	10.238080526953322	10.870459084194978	19.49932667831968	16.32965117708119	31.942397291666786	31.693796150391268	46.809339982425826	1.0	1.0	1.0	1.0767326083802944	13.996016502380371	15.212126731872559	9.884379386901855	302812.0	0.0	38.79204750061035	12.559581756591797	-0.38549717621175583	119.18173217773438	330.15216064453125	348.8587646484375	16718.0	101.3995273590088	501.351448059082	121.38203430175781	0.9172678876210916	60.222434997558594	687.2762451171875	682.4019165039062	18114.0	586.8180603027344	807.1391143798828	66.6514663696289	1.3599737299162644	46.495880126953125	998.5948486328125	1000.0120849609375	153744.0	911.1999450683594	1079.1966125488282	51.28427505493164	0.22109533846378326	0.48972809314727783	0.5794365406036377	0.7808130275950729
sub-102_ses-01_echo-4_T1w	0.3183810417221335	4.003332301657722	0.729784978978763	1582.6297607421875	4.54497	3.9682	4.25239	5.41432	0.2421294853641081	0.3913603783704643	0.3665101362654276	0.9502195715904236	0.264252871274948	0.0	0.0042881124539793595	27.145058529199478	16.12404922462139	21.470091056569082	240	240	175	2.7020034459012283	10.668415970190297	10.856857073491286	19.200151804382337	16.3276722446103	33.91052298204713	33.619822385831114	50.62127193083592	1.0	1.0	1.0	1.2471929777341781	12.942075729370117	14.462958335876465	9.41963005065918	306452.0	0.0	36.57090721130371	12.017642974853516	-0.5013554288505975	125.09049224853516	309.82080078125	322.5495910644531	16555.0	97.13015594482421	485.30717163085933	119.3706283569336	0.6178238102586997	58.42759704589844	672.974365234375	669.8949584960938	17005.0	574.7494995117188	781.574658203125	62.79050827026367	1.513743323107108	46.67545700073242	998.6864013671875	1000.0121459960938	154393.0	910.4904052734375	1080.3916259765624	52.0833854675293	0.2254488319158554	0.49340903759002686	0.5811908841133118	0.7056564812996977
sub-102_ses-01_echo-5_T1w	0.33798439960489496	3.855206422321874	0.7110577610168809	1208.941162109375	4.347583333333334	3.78393	4.03438	5.22444	0.23210543330272496	0.39387103151690056	0.37402353518037446	1.0117838382720947	0.2570514976978302	0.0	0.000872284462462586	28.28213295498546	16.203842123874193	21.15652205133837	240	240	175	2.56838958059536	10.910480242592884	10.56790194957739	18.22483602554393	15.05097758955066	32.456733970179165	31.816077062461435	47.94051962765448	1.0	1.0	1.0	1.1261990551671008	13.665782928466797	14.99412727355957	9.436943054199219	326534.0	0.0	37.683349609374986	12.557348251342773	-0.4728768661604601	130.85366821289062	302.3122863769531	313.955078125	13859.0	88.16199035644532	483.1526214599608	122.23369598388672	0.37495069402563797	58.836524963378906	678.6363525390625	677.029541015625	15765.0	580.33095703125	785.0279052734375	62.051170349121094	1.061005687286582	50.32676315307617	998.9622192382812	1000.0127563476562	154753.0	907.471240234375	1086.0531738281252	54.87070083618164	0.22822920978069305	0.4963538944721222	0.5800188183784485	0.6850475738372881
