bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-301_task-movie_bold	0.0017444571428571428	0.02017726571428571	0	44.46149135465518	1.1689820381609197	1.0180394825862062	0.5545295082601094	4733.49267578125	0.06630988224315798	6	3.4285714285714284	2.4558967164679397	2.3123	2.54881	2.5065801494038196	0.00401664	-0.012507540173828602	0.005188679788261652	175	96	96	68	5.081178538838943	2.0	2.0	2.0	1.9999998807907104	1	16.615841005608043	6.828442573547363	28.596147537231445	5.9828572273254395	380936.0	1.0	149.63999938964844	54.783668518066406	3.3209728525302076	64.21788024902344	417.2391052246094	416.04571533203125	158606.0	294.6399917602539	542.4400024414062	81.87950897216797	35.10478210449219
sub-302_task-movie_bold	0.006047142857142858	0.021704429714285715	0	45.04974027603447	1.1674472318965516	1.0431440761494253	0.5376629572978852	7977.56884765625	0.21673396862563818	49	28.0	2.3995434747829294	2.274885	2.550615	2.373130424348788	0.00940865	0.0003405134775675833	0.005311670713126659	175	96	96	68	4.900798170623275	2.0	2.0	2.0	1.9999996423721313	1	19.8846335384084	6.6335859298706055	26.634305953979492	6.039999961853027	374387.0	1.177142858505249	134.55429077148438	56.4573860168457	2.8581235342994873	95.35250854492188	561.32421875	554.6142578125	162532.0	412.1999816894531	744.901718139648	113.16780090332031	32.418121337890625
sub-303_task-movie_bold	0.0006625714285714286	0.014866117142857144	0	45.063528258333356	1.170028777241379	0.9969295806896549	0.5734801533060525	8782.869140625	0.08083176857101573	0	0.0	2.379203910875336	2.229895	2.48533	2.4223867326260082	0.00588051	0.002546059899032116	0.015212329104542732	175	96	96	68	4.75468682372212	2.0	2.0	2.0	1.9999985694885254	0	15.995491698565864	4.8714070320129395	23.60822868347168	4.759999752044678	344260.0	1.1142857074737549	121.03428649902344	46.850669860839844	2.520203852968958	88.44779968261719	475.4888610839844	472.0057067871094	188680.0	343.74828033447267	631.2514038085938	99.27140808105469	36.33802795410156
sub-304_task-movie_bold	0.0007905714285714286	0.018536848	0	40.59477240419541	1.1516440685632192	1.0030898889655162	0.5049380778206157	13402.201171875	0.05943592652162394	0	0.0	2.4323289076721806	2.331555	2.55648	2.4089517230165405	0.00322912	0.003722003661096096	0.007203216198831797	175	96	96	68	5.409458948534573	2.0	2.0	2.0	1.9999985694885254	0	35.699492902752986	3.7107412815093994	19.63705825805664	4.239999771118164	396457.0	1.268571376800537	89.05257263183567	47.32565689086914	4.265438329026117	71.8849868774414	503.8639831542969	502.2685546875	143995.0	371.4794219970703	643.2988403320312	92.8497314453125	38.994140625
sub-305_task-movie_bold	0.0006524137931034482	0.02060281436781609	1	45.58306068947978	1.08003168716763	0.997412759942197	0.5493140052860668	4244.6494140625	0.15779167722384443	43	24.71264367816092	2.4445154943115477	2.273075	2.57252	2.4879514829346436	0.00419015	-0.0027439517434686422	0.028588751330971718	174	96	96	68	4.634464508030571	2.0	2.0	2.0	1.9999988079071045	0	16.979770077654955	7.6515913009643555	23.15372657775879	6.758620738983154	369572.0	1.1264368295669556	104.52873229980469	41.542259216308594	2.743346808420073	78.39047241210938	459.4476318359375	454.1637878417969	166484.0	316.7112167358398	614.4637939453125	97.99674224853516	30.938716888427734
sub-306_task-movie_bold	0.0009140571428571428	0.014901685142857142	0	43.08335247229885	1.23836364362069	1.0087106248850575	0.508484854581955	15250.3388671875	0.05774291884329666	0	0.0	2.3764403810860544	2.24118	2.490555	2.397586143258163	0.00720205	-0.001250751898624003	0.01649465784430504	175	96	96	68	5.211769898666889	2.0	2.0	2.0	1.9999990463256836	0	49.322702131057575	3.9987897872924805	20.24607276916504	4.411428451538086	388589.0	1.2742856740951538	90.63199920654283	49.577064514160156	3.4718545514734034	89.48989868164062	565.928955078125	562.4285888671875	150629.0	419.78857421875	730.8114013671875	107.91472625732422	41.53877639770508
sub-307_task-movie_bold	0.0024153714285714287	0.015950949714285713	0	51.07070578666669	1.1862522458045979	1.0244904180459773	0.5677033099273934	4865.4794921875	0.13536571794735103	33	18.857142857142858	2.4076136260339673	2.197275	2.570215	2.4553508781019016	0.00722321	-0.019058771431446075	0.02422044798731804	175	96	96	68	4.463854669376074	2.0	2.0	2.0	1.9999992847442627	0	17.405933475338102	7.641755104064941	33.23283767700195	6.554285526275635	366008.0	1.0800000429153442	187.00713806152243	63.727256774902344	2.0687285906032233	94.7933349609375	488.3961181640625	481.5371398925781	171277.0	343.3302795410156	668.2914428710938	107.87442016601562	31.530536651611328
sub-308_task-movie_bold	0.0008226857142857143	0.015265501714285716	0	47.64814346132186	1.2337240339655164	1.0072951055172414	0.5280848209454543	10172.2021484375	0.06507990260743426	3	1.7142857142857142	2.4075140596195594	2.31183	2.4737	2.4370121788586783	0.00587768	-0.010280619375407696	0.01789875701069832	175	96	96	68	4.70157090100901	2.0	2.0	2.0	1.9999982118606567	0	41.83065916694989	4.058094501495361	21.04045295715332	4.154285907745361	385430.0	1.0742857456207275	110.75171623229974	46.066062927246094	2.689172282679343	75.9515609741211	438.6337585449219	437.3371276855469	152885.0	293.2068603515625	580.9291137695311	93.01905822753906	37.517669677734375
sub-309_task-movie_bold	0.0013033142857142856	0.01559284742857143	0	39.09434189189656	1.1490148414367813	1.02011987545977	0.5588977328624818	8691.84765625	0.05452401029235228	2	1.1428571428571428	2.4546984316768365	2.30422	2.58498	2.47489529503051	0.00530351	-0.004954423755407333	0.024461766704916954	175	96	96	68	5.223539857307866	2.0	2.0	2.0	1.999999761581421	0	13.471359897124259	6.032073497772217	34.55617904663086	5.668571472167969	372107.0	1.291428565979004	184.98284912109375	66.58393859863281	3.524361784843915	86.26199340820312	548.5439453125	549.1142578125	164825.0	390.6045776367188	702.0800170898438	105.12269592285156	40.05096435546875
sub-310_task-movie_bold	0.0011989142857142857	0.01578152457142857	0	47.550027343160934	1.2739512520689653	1.0040937312068963	0.5329829179893594	12624.6376953125	0.10162784413010913	6	3.4285714285714284	2.3925738163408536	2.2462	2.500465	2.431056449022561	0.00623287	-0.008102396503090858	0.008909998461604118	175	96	96	68	4.876819482327728	2.0	2.0	2.0	1.9999988079071045	4	40.72060383237875	4.591830730438232	20.928241729736328	4.605714321136475	370378.0	1.131428599357605	96.37714385986328	48.78893280029297	2.741944349682803	93.16671752929688	544.6443481445312	540.2685546875	166267.0	395.3268646240234	722.7371215820312	110.78263854980469	39.75931930541992
sub-311_task-movie_bold	0.0007869714285714286	0.015530482857142855	0	47.267864424655166	1.2708062070114938	1.0052565670114937	0.5251626901826009	8775.26953125	0.05519238130374389	1	0.5714285714285714	2.4828473290864195	2.31755	2.749515	2.381476987259258	0.00512578	-0.008392099291086197	0.019587263464927673	175	96	96	68	5.0764168644279	2.0	2.0	2.0	1.9999983310699463	0	19.797120603150184	6.1506805419921875	24.676931381225586	5.657142639160156	383807.0	1.1028571128845215	117.07428741455078	51.08649444580078	3.3072811367149315	84.86418151855469	548.119384765625	544.6114501953125	154832.0	400.3465606689453	716.21142578125	107.28230285644531	39.81229782104492
sub-312_task-movie_bold	0.0013954857142857143	0.012722701314285715	0	42.24851226798854	1.1904068360919535	1.0159183379310341	0.5838245183866158	7763.6259765625	0.06729444036641322	0	0.0	2.2966334267860766	2.1089	2.429185	2.351815280358229	0.00415526	-0.005296946968883276	0.01963929459452629	175	96	96	68	4.55473047808047	2.0	2.0	2.0	1.999999761581421	1	16.83220518655963	5.964297294616699	29.57755470275879	5.462857246398926	339561.0	1.1371428966522217	151.5942840576172	60.55665588378906	2.5949733374662545	96.96222686767578	524.4993896484375	515.6571655273438	194025.0	378.50971679687495	714.0399780273438	113.21324920654297	38.71075439453125
sub-313_task-movie_bold	0.0008637356321839082	0.015028476436781608	1	45.69402509526009	1.2546107070520232	1.0035592575722536	0.5241079820219675	14020.18359375	0.05850753254685979	0	0.0	2.364225	2.221395	2.46842	2.40286	0.00318404	-0.00379171478562057	0.01257748156785965	174	96	96	68	4.945760484158173	2.0	2.0	2.0	2.0	0	30.63943820317776	3.8257951736450195	16.06996726989746	4.166666507720947	372910.0	1.0229885578155518	71.9686790466308	37.921058654785156	2.8675602096636847	85.19850158691406	516.0592651367188	510.862060546875	164702.0	380.67271118164064	688.3445587158202	103.29261016845703	39.90491485595703
