0.49976
0.2474
0.13648
0.095045
-0.038594
0.17138
0.060838
-0.085429
-0.13636
0.46015
0.28854
0.34156
0.39508
0.16575
0.086057
0.058759
0.24032
0.35348
-0.15936
0.081032
0.6179
-0.043067
