1.4246
0.88493
0.15881
0.94254
0.88493
0.13597
-0.016467
0.098515
0.24287
-0.030671
0.059409
1.2958
0.50355
0.90073
0.34295
0.79853
0.0122
0.4043
0.62294
-0.17766
0.31787
1.4431
0.50372
0.33326
0.57858
0.38547
0.14401
0.83076
0.37218
0.21344
0.36602
0.051557
-0.46123
